path,split,style,macro,tags_clean,pic_name,user_name
D:\leo\dataset_teste\robisto\chictopia\charmeusee\150906.jpg,test,chic,CHIC_ROMANTIC,"black,mosquito skirt,",150906.jpg,charmeusee
D:\leo\dataset_teste\robisto\chictopia\trinalovetrina\264945.jpg,test,chic,CHIC_ROMANTIC,"black,lingerie,victoria/s secret,1/2 pased leather,joyce leslie leggings,leopard print,forever 21 pu",264945.jpg,trinalovetrina
D:\leo\dataset_teste\robisto\chictopia\Britt_Whit\39420.jpg,test,chic,CHIC_ROMANTIC,"tan,zara dress,red,michael kors jacket,",39420.jpg,Britt_Whit
D:\leo\dataset_teste\robisto\chictopia\Blackthornxxx\64864.jpg,test,chic,CHIC_ROMANTIC,"black,vagabond boots,",64864.jpg,Blackthornxxx
D:\leo\dataset_teste\robisto\chictopia\adelaidex\65964.jpg,test,comfortable,CASUAL_BASICO,"leather,dr. martens shoes,checkered,h&m divided dress,h&m divided cardigan,",65964.jpg,adelaidex
D:\leo\dataset_teste\robisto\chictopia\ItsPaolaXoXo\294697.jpg,test,trendy,TRENDY_ECLECTIC,"blue,denim,zara skirt,black,gold coast elizabeth,kate spade,black,leather studded,gifted jacket,gr",294697.jpg,ItsPaolaXoXo
D:\leo\dataset_teste\robisto\chictopia\amelie240\15425.jpg,test,classic,CASUAL_BASICO,"gant rugger sweater,",15425.jpg,amelie240
D:\leo\dataset_teste\robisto\chictopia\iamalexa\48779.jpg,test,basic,CASUAL_BASICO,"black,suede,call it spring shoes,black,absolute blazer,mustard,clutch,sm bag,pink,high-waisted,landm",48779.jpg,iamalexa
D:\leo\dataset_teste\robisto\chictopia\amberlysara\5191.jpg,test,comfortable,CASUAL_BASICO,"dark brown,me too boots,brown,h&m sweater,black,vintage skirt,",5191.jpg,amberlysara
D:\leo\dataset_teste\robisto\chictopia\AmeliaJackson29\199490.jpg,test,trendy,TRENDY_ECLECTIC,"elle macpherson intimates bra,sportsgirl top,forcast blazer,just jeans jeans,vintage accessories,",199490.jpg,AmeliaJackson29
D:\leo\dataset_teste\robisto\chictopia\goodbadandfab\101113.jpg,test,casual,CASUAL_BASICO,"watermelon cooler,ban.do bag,printed,thml shorts,opening ceremony sunglasses,justfab heels,silk,eva",101113.jpg,goodbadandfab
D:\leo\dataset_teste\robisto\chictopia\beadonna\113361.jpg,test,casual,CASUAL_BASICO,"next shoes,topshop dress,",113361.jpg,beadonna
D:\leo\dataset_teste\robisto\chictopia\BossBill1\74903.jpg,test,elegant,CHIC_ROMANTIC,"black,marshalls dress,",74903.jpg,BossBill1
D:\leo\dataset_teste\robisto\chictopia\fashionhippie\87092.jpg,test,trendy,TRENDY_ECLECTIC,"army green,lookbookstore jacket,green,vj-style bag,dark brown,motel rocks blouse,red,motel rocks ski",87092.jpg,fashionhippie
D:\leo\dataset_teste\robisto\chictopia\AnotherSideOfMe\200900.jpg,test,elegant,CHIC_ROMANTIC,"black,dressve boots,bubble gum,dressve blazer,",200900.jpg,AnotherSideOfMe
D:\leo\dataset_teste\robisto\chictopia\missastronaut\274374.jpg,test,eclectic,TRENDY_ECLECTIC,"daftpunk shirt,mom/s belt,sunnygirl fringe skirt,ebay shoes,silver,shiny bracelet,",274374.jpg,missastronaut
D:\leo\dataset_teste\robisto\chictopia\dayuhan\131908.jpg,test,basic,CASUAL_BASICO,"cotton on dress,thrifted vintage cardigan,",131908.jpg,dayuhan
D:\leo\dataset_teste\robisto\chictopia\BossBill1\77257.jpg,test,comfortable,CASUAL_BASICO,"dark brown,chunky heeled suede ankle boot,miamasvin boots,black,fedora hat with wide hatband,miamasv",77257.jpg,BossBill1
D:\leo\dataset_teste\robisto\chictopia\cayleem\60400.jpg,test,trendy,TRENDY_ECLECTIC,"blue,h&m jacket,white,target t-shirt,black,forever 21 shorts,black,new york & company purse,black,al",60400.jpg,cayleem
D:\leo\dataset_teste\robisto\chictopia\fashionchalet\132131.jpg,test,bohemian,EXPRESSIVE,"brown,tank,target top,green,rampage shorts,black,nightingale bag,black,flip flops,havaianas shoes,be",132131.jpg,fashionchalet
D:\leo\dataset_teste\robisto\chictopia\AlicePanganiban\105867.jpg,test,eclectic,TRENDY_ECLECTIC,"black,curfew shoes,charcoal gray dress,army green scarf,",105867.jpg,AlicePanganiban
D:\leo\dataset_teste\robisto\chictopia\Anglomania\131121.jpg,test,eclectic,TRENDY_ECLECTIC,"naf naf dress,h&m scarf,",131121.jpg,Anglomania
D:\leo\dataset_teste\robisto\chictopia\trinnah\109333.jpg,test,casual,CASUAL_BASICO,"black,michael kors shoes,american rag blouse,black,wet seal or tj maxx jeans,",109333.jpg,trinnah
D:\leo\dataset_teste\robisto\chictopia\CandaceBelle\179303.jpg,test,classic,CASUAL_BASICO,"light pink,fioni(payless) shoes,teal,mossimo dress,red,talbots coat,crimson,thrift find belt,",179303.jpg,CandaceBelle
D:\leo\dataset_teste\robisto\chictopia\Aleener\67885.jpg,test,casual,CASUAL_BASICO,"black,platform ankle,steve madden boots,green,scarf wrapped as skirt,pieces skirt,white,zara t-shirt",67885.jpg,Aleener
D:\leo\dataset_teste\robisto\chictopia\DaryaYA\57407.jpg,test,basic,CASUAL_BASICO,"boots,",57407.jpg,DaryaYA
D:\leo\dataset_teste\robisto\chictopia\christinaaa\9347.jpg,test,elegant,CHIC_ROMANTIC,"cream blouse with lace collar,forever 21 blouse,faux leather skirt,forever 21 skirt,black strap wedg",9347.jpg,christinaaa
D:\leo\dataset_teste\robisto\chictopia\Wendy\190292.jpg,test,classic,CASUAL_BASICO,"comax sweater,gap top,thrifted skirt,forever 21 hat,",190292.jpg,Wendy
D:\leo\dataset_teste\robisto\chictopia\mssasin\78567.jpg,test,classic,CASUAL_BASICO,"sheer polka dot long sleeve black ruffle dress,mango dress,cyclamen epsom birkin 30cm phw,bag,rockst",78567.jpg,mssasin
D:\leo\dataset_teste\robisto\chictopia\aienjamir\57682.jpg,test,eclectic,TRENDY_ECLECTIC,"charcoal gray,cape,jabong jacket,",57682.jpg,aienjamir
D:\leo\dataset_teste\robisto\chictopia\NatalieSimone\141549.jpg,test,trendy,TRENDY_ECLECTIC,"blue,lucky brand jeans,brown,leopard print,h&m scarf,black,courtesy of vans,vans bag,camel,wayfarer,",141549.jpg,NatalieSimone
D:\leo\dataset_teste\robisto\chictopia\BERTHANATASHA\120617.jpg,test,chic,CHIC_ROMANTIC,"navy,charles & keith heels,",120617.jpg,BERTHANATASHA
D:\leo\dataset_teste\robisto\chictopia\Debbymoon\91119.jpg,test,casual,CASUAL_BASICO,"beige,american eagle shoes,navy,jegging,american eagle jeans,army green,american eagle sweater,ruby",91119.jpg,Debbymoon
D:\leo\dataset_teste\robisto\chictopia\IVONY84\141191.jpg,test,eclectic,TRENDY_ECLECTIC,"gray,eco leather,tally weijl bag,black,john lewis sunglasses,hot pink,cotton,terranova t-shirt,cotto",141191.jpg,IVONY84
D:\leo\dataset_teste\robisto\chictopia\ElsaGervasi\40461.jpg,test,basic,CASUAL_BASICO,"heather gray,lefties boots,black,zara shirt,silver,vintage shirt,black,h&m bag,white,h&m shorts,",40461.jpg,ElsaGervasi
D:\leo\dataset_teste\robisto\chictopia\corinaYna\226895.jpg,test,casual,CASUAL_BASICO,"navy,versace shorts,brown,bershka heels,",226895.jpg,corinaYna
D:\leo\dataset_teste\robisto\chictopia\hermioni5\229152.jpg,test,comfortable,CASUAL_BASICO,"white,gap shirt,black,h&m sweater,charcoal gray,pepe jeans shorts,black,chanel bag,black,zara coat,b",229152.jpg,hermioni5
D:\leo\dataset_teste\robisto\chictopia\TladyEdoo1653\150804.jpg,test,basic,CASUAL_BASICO,"navy,joe skinny jeans,joe jeans jeans,red,light weight fo-leather jacket,forever21 jacket,black,slee",150804.jpg,TladyEdoo1653
D:\leo\dataset_teste\robisto\chictopia\notdressedaslamb\258312.jpg,test,chic,CHIC_ROMANTIC,"white,asos shirt,suede,asos heels,gold,polkadot,h! by henry holland cardigan,bubble gum,warehouse sk",258312.jpg,notdressedaslamb
D:\leo\dataset_teste\robisto\chictopia\camillae\105737.jpg,test,chic,CHIC_ROMANTIC,"black,oversized,sm accessories sunglasses,white,bangles,forme bracelet,hot pink,neon,bubbles necklac",105737.jpg,camillae
D:\leo\dataset_teste\robisto\chictopia\KarenLee\151811.jpg,test,bohemian,EXPRESSIVE,"snake lizard print,h&m dress,anorak,unknown jacket,backpack,kanken bag,crown-2,jeffrey campbell flat",151811.jpg,KarenLee
D:\leo\dataset_teste\robisto\chictopia\fashioninmysoul\87729.jpg,test,comfortable,CASUAL_BASICO,"black,tk maxx boots,black,pimkie blazer,black,chanel bag,black,ray ban sunglasses,light pink,h & m s",87729.jpg,fashioninmysoul
D:\leo\dataset_teste\robisto\chictopia\carol_braga_\39948.jpg,test,chic,CHIC_ROMANTIC,"black,laundry shirt,beige,maria bonita extra skirt,brown,c&a belt,black,lupo top,black,new order fla",39948.jpg,carol_braga_
D:\leo\dataset_teste\robisto\chictopia\VintageDreamer\15348.jpg,test,eclectic,TRENDY_ECLECTIC,"black,hearts,love culture romper,",15348.jpg,VintageDreamer
D:\leo\dataset_teste\robisto\chictopia\ClaraSofyani\205556.jpg,test,casual,CASUAL_BASICO,"leggings,bag,flats,blouse,",205556.jpg,ClaraSofyani
D:\leo\dataset_teste\robisto\chictopia\slumberdoll\113249.jpg,test,comfortable,CASUAL_BASICO,"black,off shoulder,chicwish dress,light brown,michael kors bag,tan,le bunny bleu flats,gold,casio wa",113249.jpg,slumberdoll
D:\leo\dataset_teste\robisto\chictopia\heartpalpitations\206225.jpg,test,classic,CASUAL_BASICO,"blue,sailor,vintage dress,red stockings,gold,heels,enzo angiolini shoes,",206225.jpg,heartpalpitations
D:\leo\dataset_teste\robisto\chictopia\disarmingdarling\83197.jpg,test,eclectic,TRENDY_ECLECTIC,"vintage coat,skinny,cheap monday jeans,lace up buckle,nine west boots,tank,american apparel top,vint",83197.jpg,disarmingdarling
D:\leo\dataset_teste\robisto\chictopia\helenajlc\232524.jpg,test,trendy,TRENDY_ECLECTIC,"black,studded tardy,jeffrey campbell shoes,",232524.jpg,helenajlc
D:\leo\dataset_teste\robisto\chictopia\AlisonAJFoletta\7346.jpg,test,basic,CASUAL_BASICO,"camel,leopard,boots,black,asymmetrical,shorts,white t-shirt,",7346.jpg,AlisonAJFoletta
D:\leo\dataset_teste\robisto\chictopia\Slimskii\99887.jpg,test,elegant,CHIC_ROMANTIC,"gold,gold 3-4 sleeve sequin bodycon,slimskii dress,",99887.jpg,Slimskii
D:\leo\dataset_teste\robisto\chictopia\Beeswonderland\20810.jpg,test,chic,CHIC_ROMANTIC,"zara jacket,",20810.jpg,Beeswonderland
D:\leo\dataset_teste\robisto\chictopia\barbali\91635.jpg,test,urban,TRENDY_ECLECTIC,"black,leopard print,unknown boots,camel,leather skirt,vintage skirt,carrot orange,fur,thrifted vest,",91635.jpg,barbali
D:\leo\dataset_teste\robisto\chictopia\AikA_Style\14647.jpg,test,elegant,CHIC_ROMANTIC,"light blue,tropical print,forever 21 dress,peach,bicolor clutch,h&m bag,black,lace-up,windsor heels,",14647.jpg,AikA_Style
D:\leo\dataset_teste\robisto\chictopia\JuliaLitvin\107349.jpg,test,casual,CASUAL_BASICO,"blue,kira plastinina pants,",107349.jpg,JuliaLitvin
D:\leo\dataset_teste\robisto\chictopia\JacquelineRose\38787.jpg,test,romantic,CHIC_ROMANTIC,"camel,cutout woven leather ankle,alaia boots,yellow,obsedia clutch,givenchy bag,blue,classic,chanel",38787.jpg,JacquelineRose
D:\leo\dataset_teste\robisto\chictopia\TheSkirtedBoy\97620.jpg,test,trendy,TRENDY_ECLECTIC,"crimson,louis vuitton bag,white,bulgari sunglasses,blue,zara skirt,black,h&m top,",97620.jpg,TheSkirtedBoy
D:\leo\dataset_teste\robisto\chictopia\ruxiv\283575.jpg,test,elegant,CHIC_ROMANTIC,"blue,bershka dress,black,random brand bag,tan,bijoux brigitte earrings,black,random brand heels,tan,",283575.jpg,ruxiv
D:\leo\dataset_teste\robisto\chictopia\MadameDeRosa\132576.jpg,test,urban,TRENDY_ECLECTIC,"ash boots,wayfarer,rayban sunglasses,topshop skirt,black,zara cardigan,",132576.jpg,MadameDeRosa
D:\leo\dataset_teste\robisto\chictopia\parii_coleini\7466.jpg,test,romantic,CHIC_ROMANTIC,"beige,river island dress,black,nasty gal heels,",7466.jpg,parii_coleini
D:\leo\dataset_teste\robisto\chictopia\vladasworld\229724.jpg,test,chic,CHIC_ROMANTIC,"ralph lauren jeans,local shop shirt,local shop purse,",229724.jpg,vladasworld
D:\leo\dataset_teste\robisto\chictopia\joannaladrido\121921.jpg,test,romantic,CHIC_ROMANTIC,"off white,only the marvelous dress,light pink,so fab wedges,",121921.jpg,joannaladrido
D:\leo\dataset_teste\robisto\chictopia\amelie240\17106.jpg,test,basic,CASUAL_BASICO,"black,thrifted hat,",17106.jpg,amelie240
D:\leo\dataset_teste\robisto\chictopia\amelie240\17893.jpg,test,comfortable,CASUAL_BASICO,"black,shoedazzle shoes,tan,2020ave sweater,black,ted baker bag,black,savous pants,",17893.jpg,amelie240
D:\leo\dataset_teste\robisto\chictopia\albina694\126476.jpg,test,urban,TRENDY_ECLECTIC,"anileda alrac bag,romwe shorts,choies heels,choies earrings,choies bra,",126476.jpg,albina694
D:\leo\dataset_teste\robisto\chictopia\danchiz\121264.jpg,test,casual,CASUAL_BASICO,"sky blue,j. crew shirt,eggshell,topman shorts,turquoise blue,american apparel belt,teal,the tie bar",121264.jpg,danchiz
D:\leo\dataset_teste\robisto\chictopia\leilac\88118.jpg,test,romantic,CHIC_ROMANTIC,"brown,vintage shoes,black,spiked,thrifted & diy sweater,light pink,tutu,american apparel skirt,black",88118.jpg,leilac
D:\leo\dataset_teste\robisto\chictopia\camren103\155028.jpg,test,comfortable,CASUAL_BASICO,"dark brown,motorcycle,rag & bone boots,navy,blank jeans,brick red,plaid,j.crew shirt,dark green,line",155028.jpg,camren103
D:\leo\dataset_teste\robisto\chictopia\Pauliette\79987.jpg,test,basic,CASUAL_BASICO,"american eagle jacket,h&m shirt,adidas sneakers,",79987.jpg,Pauliette
D:\leo\dataset_teste\robisto\chictopia\sensiblestylista\14908.jpg,test,trendy,TRENDY_ECLECTIC,"blue,lace high-low trench,spiegel coat,blue,tie-dye skinny,blue society jeans,blue,leather satchel,o",14908.jpg,sensiblestylista
D:\leo\dataset_teste\robisto\chictopia\agNeSSka\75436.jpg,test,casual,CASUAL_BASICO,"bershka shoes,new yorker bag,bershka shorts,vintage blouse,",75436.jpg,agNeSSka
D:\leo\dataset_teste\robisto\chictopia\Yanie\231455.jpg,test,urban,TRENDY_ECLECTIC,"black,thrifted,dunhill blazer,gray,python skin,divisoria top,white,divisoria shoes,gray,bag,black,sm",231455.jpg,Yanie
D:\leo\dataset_teste\robisto\chictopia\Slimskii\99944.jpg,test,trendy,TRENDY_ECLECTIC,"slimskii romper,",99944.jpg,Slimskii
D:\leo\dataset_teste\robisto\chictopia\mowmigaba\20087.jpg,test,classic,CASUAL_BASICO,"charcoal gray,h&m leggings,blue,primark scarf,black,romwe bag,silver,romwe blouse,ivory,sweet rings,",20087.jpg,mowmigaba
D:\leo\dataset_teste\robisto\chictopia\ModeJunkies\267540.jpg,test,bohemian,EXPRESSIVE,"black,h&m blazer,black,weekday shirt,black,chanel bag,dark brown,marc jacobs glasses,off white,mosch",267540.jpg,ModeJunkies
D:\leo\dataset_teste\robisto\chictopia\eatsleepwear\145610.jpg,test,urban,TRENDY_ECLECTIC,"charcoal gray,coach bag,gray,leopard,hallelu shorts,red,uniqlo belt,black,ego+greed wedges,white,lac",145610.jpg,eatsleepwear
D:\leo\dataset_teste\robisto\chictopia\everydaylook\107327.jpg,test,basic,CASUAL_BASICO,"white blouse,beige,bcbg skirt,black,spring boots,black,belt,forever 21 accessories,",107327.jpg,everydaylook
D:\leo\dataset_teste\robisto\chictopia\RominaT\63366.jpg,test,bohemian,EXPRESSIVE,"navy,papaya dress,black,h&m leggings,",63366.jpg,RominaT
D:\leo\dataset_teste\robisto\chictopia\BrooklynPetite\84023.jpg,test,trendy,TRENDY_ECLECTIC,"black,urban outfitters boots,light blue,boyfriend,h&m jeans,crimson,beanie,ebay hat,white,vjstyle bl",84023.jpg,BrooklynPetite
D:\leo\dataset_teste\robisto\chictopia\HollyAshley\198953.jpg,test,chic,CHIC_ROMANTIC,"pink,express cardigan,black,f21 shorts,",198953.jpg,HollyAshley
D:\leo\dataset_teste\robisto\chictopia\lavagrantbelle\86267.jpg,test,urban,TRENDY_ECLECTIC,"acid leggings,forever 21 leggings,sheer chiffon top,forever 21 shirt,",86267.jpg,lavagrantbelle
D:\leo\dataset_teste\robisto\chictopia\Ams\10978.jpg,test,classic,CASUAL_BASICO,"sheinside top,oasap heels,missmalwia bracelet,",10978.jpg,Ams
D:\leo\dataset_teste\robisto\chictopia\breee\4661.jpg,test,classic,CASUAL_BASICO,"off white,forever 21 dress,navy,denim,jacket,black heels,",4661.jpg,breee
D:\leo\dataset_teste\robisto\chictopia\necessaryclothing\211054.jpg,test,classic,CASUAL_BASICO,"usa all the way short,necessary clothing shorts,",211054.jpg,necessaryclothing
D:\leo\dataset_teste\robisto\chictopia\martiarti\81310.jpg,test,trendy,TRENDY_ECLECTIC,"hot pink jacket,black,striped,blouse,black leggings,black,black shoes,",81310.jpg,martiarti
D:\leo\dataset_teste\robisto\chictopia\locksandtrinkets\11984.jpg,test,eclectic,TRENDY_ECLECTIC,"bcbg boots,za coat,rhythm and ryhme bag,all saints vest,",11984.jpg,locksandtrinkets
D:\leo\dataset_teste\robisto\chictopia\ajwearsclothes\100743.jpg,test,trendy,TRENDY_ECLECTIC,"brown,crop leopard tee,forever 21 shirt,black,maxi,eleigh/s skirt,gold,tassel,baublebar necklace,",100743.jpg,ajwearsclothes
D:\leo\dataset_teste\robisto\chictopia\SpanishMossVintage\188607.jpg,test,urban,TRENDY_ECLECTIC,"black,for love and lemons drape top - black,for love & lemons top,",188607.jpg,SpanishMossVintage
D:\leo\dataset_teste\robisto\chictopia\DistrictDressUp\94317.jpg,test,trendy,TRENDY_ECLECTIC,"black,blazer,helmut lang jacket,black,leather backpack,asos bag,tan,track pant,parker pants,black,pu",94317.jpg,DistrictDressUp
D:\leo\dataset_teste\robisto\chictopia\CharisCharalambous\101812.jpg,test,chic,CHIC_ROMANTIC,"black,bottega veneta boots,black,zara blazer,tan,yves saint laurent bag,white,zara top,coral,missgui",101812.jpg,CharisCharalambous
D:\leo\dataset_teste\robisto\chictopia\flattery\207236.jpg,test,trendy,TRENDY_ECLECTIC,"yellow,costa blanca accessories,green,urban behavior skirt,gray,urban behavior blazer,gray,urban beh",207236.jpg,flattery
D:\leo\dataset_teste\robisto\chictopia\Pearltan316\63902.jpg,test,trendy,TRENDY_ECLECTIC,"steve madden shoes,h&m dress,forever 21 jacket,michael kors sunglasses,michael kors watch,",63902.jpg,Pearltan316
D:\leo\dataset_teste\robisto\chictopia\alinaceusan\70284.jpg,test,rocker,EXPRESSIVE,"orange,sequins,top shop dress,heather gray,leather,goldon jacket,navy,plain,random leggings,",70284.jpg,alinaceusan
D:\leo\dataset_teste\robisto\chictopia\nobz\42565.jpg,test,urban,TRENDY_ECLECTIC,"steven boots,one way sweater,forever 21 shorts,",42565.jpg,nobz
D:\leo\dataset_teste\robisto\chictopia\Adrielle\42714.jpg,test,elegant,CHIC_ROMANTIC,"blue,midi blue,sheinside.com dress,",42714.jpg,Adrielle
D:\leo\dataset_teste\robisto\chictopia\kt_krazy\132462.jpg,test,rocker,EXPRESSIVE,"white,love yaya shirt,yellow,j.crew shorts,black,colin stuart shoes,",132462.jpg,kt_krazy
D:\leo\dataset_teste\robisto\chictopia\ClothesHorse\144805.jpg,test,eclectic,TRENDY_ECLECTIC,"black,cardigan,h&m sweater,white,vintage dress,brown,secondhand belt,black,plaid,target tights,brown",144805.jpg,ClothesHorse
D:\leo\dataset_teste\robisto\chictopia\Grey_Amber\270226.jpg,test,eclectic,TRENDY_ECLECTIC,"heather gray,all that remains the waiting w,all that remains cape,",270226.jpg,Grey_Amber
D:\leo\dataset_teste\robisto\chictopia\beadonna\113410.jpg,test,comfortable,CASUAL_BASICO,"roberto cavalli jacket,g21 blouse,only pants,",113410.jpg,beadonna
D:\leo\dataset_teste\robisto\chictopia\Moonon\151394.jpg,test,casual,CASUAL_BASICO,"signage dress,cos necklace,",151394.jpg,Moonon
D:\leo\dataset_teste\robisto\chictopia\thetiafox\12214.jpg,test,casual,CASUAL_BASICO,"cream,forever new vest,red,jo mercer heels,",12214.jpg,thetiafox
D:\leo\dataset_teste\robisto\chictopia\ReginaDiCuori\195089.jpg,test,elegant,CHIC_ROMANTIC,"blue,motivi dress,gold,snake bracelet,gold,d&g earrings,gold,playboy heels,",195089.jpg,ReginaDiCuori
D:\leo\dataset_teste\robisto\chictopia\camren103\149377.jpg,test,bohemian,EXPRESSIVE,"knit,brandy melville jumper,",149377.jpg,camren103
D:\leo\dataset_teste\robisto\chictopia\Lullablog\47666.jpg,test,basic,CASUAL_BASICO,"jean,vintage dress,urban outfitters hat,mulberry bag,zara wedges,",47666.jpg,Lullablog
D:\leo\dataset_teste\robisto\chictopia\AnhPhuong\58852.jpg,test,romantic,CHIC_ROMANTIC,"yellow dress,black bag,yellow sandals,",58852.jpg,AnhPhuong
D:\leo\dataset_teste\robisto\chictopia\andiro\196893.jpg,test,casual,CASUAL_BASICO,,196893.jpg,andiro
D:\leo\dataset_teste\robisto\chictopia\Jovek\140219.jpg,test,basic,CASUAL_BASICO,"purple skirt,white t-shirt,black,mango shoes,",140219.jpg,Jovek
D:\leo\dataset_teste\robisto\chictopia\amelie240\19004.jpg,test,eclectic,TRENDY_ECLECTIC,"heather gray,alpe boots,dark green,primark jeans,lime green,stripes,nowistyle sweater,yellow,backpac",19004.jpg,amelie240
D:\leo\dataset_teste\robisto\chictopia\belovedbaybee\94518.jpg,test,rocker,EXPRESSIVE,"black,zara boots,black,cubus jacket,ivory,h&m shirt,yellow,lookbook store bag,black,second hand pant",94518.jpg,belovedbaybee
D:\leo\dataset_teste\robisto\chictopia\LotOfLooksAndrea\107442.jpg,test,urban,TRENDY_ECLECTIC,"peach,primark jacket,black,h&m shirt,black,h&m bag,black,leather,zara pants,peach,zara sandals,gold,",107442.jpg,LotOfLooksAndrea
D:\leo\dataset_teste\robisto\chictopia\ClarisseMistodinis\174501.jpg,test,chic,CHIC_ROMANTIC,"white,zara pants,forest green,pull and bear necklace,",174501.jpg,ClarisseMistodinis
D:\leo\dataset_teste\robisto\chictopia\arvidfeeney558\142050.jpg,test,chic,CHIC_ROMANTIC,"black,dafiti t-shirt,",142050.jpg,arvidfeeney558
D:\leo\dataset_teste\robisto\chictopia\Asiah\231591.jpg,test,casual,CASUAL_BASICO,"black,??? leggings,purple,h&m dress,black,mom/s belt,",231591.jpg,Asiah
D:\leo\dataset_teste\robisto\chictopia\joannaladrido\122178.jpg,test,rocker,EXPRESSIVE,"gray,batwing tunic,h&m dress,black,leather zipper bulletproof-esque,glitterati vest,black,silver a",122178.jpg,joannaladrido
